CID,TID,score,score_note,score_type,error
5991,"Q14012",,"","",""
5991,"Q14117",,"","",""
5991,"Q14123",,"","",""
5991,"Q14164",,"","",""
5991,"Q14242",,"","","no valid path was found"
5991,"Q14289",,"","",""
5991,"Q14376",,"","",""
5991,"Q14397",,"","","no valid path was found"
5991,"Q14416",,"","",""
5991,"Q14432",,"","",""
5991,"Q14524",,"","",""
5991,"Q14534",,"","",""
5991,"Q14558",,"","","no valid path was found"
5991,"Q14571",,"","",""
5991,"Q14573",,"","","no valid path was found"
5991,"Q14626",,"","",""
5991,"Q14642",,"","","no valid path was found"
5991,"Q14643",,"","",""
5991,"Q14654",,"","",""
5991,"Q14680",,"","","no valid path was found"
5991,"Q14697",,"","","no valid path was found"
5991,"Q14703",,"","",""
5991,"Q14722",,"","","no valid path was found"
5991,"Q14761",,"","","no valid path was found"
5991,"Q14790",,"","",""
5991,"Q14807",,"","",""
5991,"Q14831",,"","",""
5991,"Q14832",,"","",""
5991,"Q14833",,"","","target was not found"
5991,"Q14940",,"","",""
5991,"Q14957",,"","",""
5991,"Q14973",,"","",""
5991,"Q14994",0.0056,"strong","approved binding",""
5991,"Q15004",,"","","no valid path was found"
5991,"Q15046",,"","","no valid path was found"
5991,"Q15054",,"","","no valid path was found"
5991,"Q15058",,"","","no valid path was found"
5991,"Q15077",,"","",""
5991,"Q15078",,"","",""
5991,"Q15102",,"","",""
5991,"Q15111",,"","","target was not found"
5991,"Q15118",,"","",""
5991,"Q15119",,"","",""
5991,"Q15120",,"","",""
5991,"Q15125",,"","","target was not found"
5991,"Q15139",,"","",""
5991,"Q15147",,"","","no valid path was found"
5991,"Q15172",,"","",""
5991,"Q15208",,"","","no valid path was found"
5991,"Q15257",,"","",""
5991,"Q15303",,"","",""
5991,"Q15349",,"","","no valid path was found"
5991,"Q15375",,"","",""
5991,"Q15391",,"","",""
5991,"Q15413",,"","",""
5991,"Q15418",,"","",""
5991,"Q15465",,"","",""
5991,"Q15466",,"","",""
5991,"Q15569",,"","","target was not found"
5991,"Q15633",,"","","no valid path was found"
5991,"Q15653",,"","",""
5991,"Q15661",,"","","no valid path was found"
5991,"Q15722",,"","",""
5991,"Q15746",,"","",""
5991,"Q15750",,"","",""
5991,"Q15759",,"","",""
5991,"Q15761",,"","",""
5991,"Q15819",,"","","no valid path was found"
5991,"Q15822",,"","",""
5991,"Q15825",,"","",""
5991,"Q15831",,"","","target was not found"
5991,"Q15835",,"","",""
5991,"Q15842",,"","",""
5991,"Q15858",,"","","target was not found"
5991,"Q15904",,"","","no valid path was found"
5991,"Q16099",,"","",""
5991,"Q16236",,"","",""
5991,"Q16288",,"","",""
5991,"Q16445",,"","",""
5991,"Q16478",,"","",""
5991,"Q16512",,"","","no valid path was found"
5991,"Q16513",,"","",""
5991,"Q16539",,"","",""
5991,"Q16548",,"","",""
5991,"Q16549",,"","","no valid path was found"
5991,"Q16558",,"","",""
5991,"Q16566",,"","","no valid path was found"
5991,"Q16572",,"","","target was not found"
5991,"Q16581",,"","","no valid path was found"
5991,"Q16584",,"","",""
5991,"Q16602",,"","",""
5991,"Q16611",,"","",""
5991,"Q16620",,"","",""
5991,"Q16644",,"","",""
5991,"Q16647",,"","",""
5991,"Q16651",,"","",""
5991,"Q16654",,"","",""
5991,"Q16659",,"","",""
5991,"Q16665",,"","",""
5991,"Q16678",,"","",""
5991,"Q16706",,"","",""
5991,"Q16719",,"","",""
5991,"Q16739",,"","","no valid path was found"
5991,"Q16760",,"","","no valid path was found"
5991,"Q16769",,"","","no valid path was found"
5991,"Q16772",,"","",""
5991,"Q16773",,"","",""
5991,"Q16774",,"","","no valid path was found"
5991,"Q16775",,"","",""
5991,"Q16790",,"","",""
5991,"Q16798",,"","",""
5991,"Q16816",,"","","target was not found"
5991,"Q16822",,"","",""
5991,"Q16825",,"","","no valid path was found"
5991,"Q16831",,"","",""
5991,"Q16832",,"","",""
5991,"Q16850",,"","",""
5991,"Q16853",,"","",""
5991,"Q16854",,"","","no valid path was found"
5991,"Q16881",,"","","target was not found"
5991,"Q2M2I8",,"","",""
5991,"Q32MK0",,"","","target was not found"
5991,"Q3ZCM7",,"","","target was not found"
5991,"Q4KWH8",,"","","target was not found"
5991,"Q52WX2",,"","",""
5991,"Q53GQ0",,"","",""
5991,"Q56UN5",,"","","target was not found"
5991,"Q59H18",,"","",""
5991,"Q5MY95",,"","","target was not found"
5991,"Q5NUL3",,"","",""
5991,"Q5R387",,"","","target was not found"
5991,"Q5S007",,"","","target was not found"
5991,"Q5TCQ9",,"","","target was not found"
5991,"Q5VT25",,"","",""
5991,"Q68D91",,"","","target was not found"
5991,"Q6B0I6",,"","","target was not found"
5991,"Q6DT37",,"","",""
5991,"Q6P179",,"","","target was not found"
5991,"Q6P1M0",,"","",""
5991,"Q6P3R8",,"","","target was not found"
5991,"Q6P4F1",,"","","target was not found"
5991,"Q6PFW1",,"","","target was not found"
5991,"Q6PHR2",,"","",""
5991,"Q6PIU2",,"","","target was not found"
5991,"Q6QHF9",,"","",""
5991,"Q6UW60",,"","","no valid path was found"
5991,"Q6UWR7",,"","","no valid path was found"
5991,"Q6UWV6",,"","","no valid path was found"
5991,"Q6V1X1",,"","","no valid path was found"
5991,"Q6W5P4",,"","",""
5991,"Q6ZN16",,"","","target was not found"
5991,"Q70Z44",,"","","target was not found"
5991,"Q71U36",,"","","target was not found"
5991,"Q7KZI7",,"","",""
5991,"Q7L0J3",,"","","target was not found"
5991,"Q7L1I2",,"","",""
5991,"Q7L7X3",,"","","no valid path was found"
5991,"Q7LG56",,"","",""
5991,"Q7RTV2",,"","",""
5991,"Q7Z2K8",,"","","target was not found"
5991,"Q7Z2W7",,"","",""
5991,"Q7Z3S7",,"","","target was not found"
5991,"Q7Z429",,"","","target was not found"
5991,"Q7Z4H4",,"","",""
5991,"Q7Z4W1",,"","",""
5991,"Q86TI2",,"","","no valid path was found"
5991,"Q86UE8",,"","","target was not found"
5991,"Q86UX6",,"","","no valid path was found"
5991,"Q86V86",,"","",""
5991,"Q86VQ6",,"","","target was not found"
5991,"Q86WU2",,"","",""
5991,"Q86X55",,"","","target was not found"
5991,"Q86XE5",,"","","target was not found"
5991,"Q86XP0",,"","","no valid path was found"
5991,"Q86Y39",,"","","no valid path was found"
5991,"Q86YV6",,"","","target was not found"
5991,"Q86Z02",,"","","no valid path was found"
5991,"Q8IU85",,"","",""
5991,"Q8IV08",,"","",""
5991,"Q8IV61",,"","","no valid path was found"
5991,"Q8IVH8",,"","","no valid path was found"
5991,"Q8IVW4",,"","","target was not found"
5991,"Q8IW41",,"","",""
5991,"Q8IWQ3",,"","","target was not found"
5991,"Q8IWT1",,"","","no valid path was found"
5991,"Q8IWU9",,"","",""
5991,"Q8IWW8",,"","","target was not found"
5991,"Q8IXJ6",,"","","target was not found"
5991,"Q8IY84",,"","","target was not found"
5991,"Q8IYB8",,"","","target was not found"
5991,"Q8IYT8",,"","","no valid path was found"
5991,"Q8IZS8",,"","","target was not found"
5991,"Q8N1C3",,"","",""
5991,"Q8N1Q1",,"","",""
5991,"Q8N2K0",,"","","no valid path was found"
5991,"Q8N3E9",,"","","target was not found"
5991,"Q8N474",,"","",""
5991,"Q8N4C8",,"","","target was not found"
5991,"Q8N4T0",,"","","target was not found"
5991,"Q8N568",,"","","no valid path was found"
5991,"Q8N5S9",,"","",""
5991,"Q8N752",,"","","target was not found"
5991,"Q8NBP7",,"","",""
5991,"Q8NCC3",,"","","no valid path was found"
5991,"Q8NCG5",,"","",""
5991,"Q8NCG7",,"","","no valid path was found"
5991,"Q8NE63",,"","","target was not found"
5991,"Q8NEB9",,"","",""
5991,"Q8NER1",,"","",""
5991,"Q8NER5",,"","",""
5991,"Q8NET8",,"","","no valid path was found"
5991,"Q8NEV4",,"","","no valid path was found"
5991,"Q8NFD2",,"","","target was not found"
5991,"Q8NFI3",,"","","target was not found"
5991,"Q8NFJ6",,"","","no valid path was found"
5991,"Q8NFM4",,"","","target was not found"
5991,"Q8NG66",,"","","target was not found"
5991,"Q8NG68",,"","","no valid path was found"
5991,"Q8NI60",,"","",""
5991,"Q8TCG2",,"","","no valid path was found"
5991,"Q8TCT1",,"","",""
5991,"Q8TCU5",,"","",""
5991,"Q8TCW9",,"","",""
5991,"Q8TD08",,"","","target was not found"
5991,"Q8TD19",,"","","no valid path was found"
5991,"Q8TDC3",,"","","no valid path was found"
5991,"Q8TDR2",,"","","target was not found"
5991,"Q8TDS4",,"","","no valid path was found"
5991,"Q8TDU6",,"","",""
5991,"Q8TDV5",,"","","target was not found"
5991,"Q8TDX7",,"","","no valid path was found"
5991,"Q8TET4",,"","","no valid path was found"
5991,"Q8TF76",,"","","target was not found"
5991,"Q8WTQ7",,"","","no valid path was found"
5991,"Q8WTS6",,"","",""
5991,"Q8WU08",,"","","target was not found"
5991,"Q8WUI4",,"","","target was not found"
5991,"Q8WW43",,"","","no valid path was found"
5991,"Q8WWL7",,"","",""
5991,"Q8WWR8",,"","",""
5991,"Q8WXA8",,"","","target was not found"
5991,"Q8WXQ8",,"","","no valid path was found"
5991,"Q8WXR4",,"","","no valid path was found"
5991,"Q92542",,"","","no valid path was found"
5991,"Q92630",,"","","no valid path was found"
5991,"Q92633",,"","","no valid path was found"
5991,"Q92667",,"","","no valid path was found"
5991,"Q92696",,"","","target was not found"
5991,"Q92731",8.54604492995e-06,"very strong","approved binding",""
5991,"Q92736",,"","",""
5991,"Q92769",,"","",""
5991,"Q92772",,"","","no valid path was found"
5991,"Q92793",,"","",""
5991,"Q92813",,"","",""
5991,"Q92820",,"","",""
5991,"Q92824",,"","",""
5991,"Q92830",,"","",""
5991,"Q92831",,"","",""
5991,"Q92843",,"","",""
5991,"Q92847",,"","",""
5991,"Q92851",,"","",""
5991,"Q92876",,"","",""
5991,"Q92887",0.0016,"strong","approved binding",""
5991,"Q92918",,"","",""
5991,"Q92934",,"","","target was not found"
5991,"Q92952",,"","","no valid path was found"
5991,"Q92993",,"","",""
5991,"Q92997",,"","",""
5991,"Q93084",,"","",""
5991,"Q93086",,"","",""
5991,"Q93088",,"","",""
5991,"Q93096",,"","","no valid path was found"
5991,"Q93100",,"","","target was not found"
5991,"Q969F8",,"","",""
5991,"Q969S8",,"","",""
5991,"Q969U7",,"","","target was not found"
5991,"Q969V1",,"","","target was not found"
5991,"Q96BI3",,"","","no valid path was found"
5991,"Q96BR1",,"","","no valid path was found"
5991,"Q96CA5",,"","","no valid path was found"
5991,"Q96D53",,"","",""
5991,"Q96DB2",,"","",""
5991,"Q96EB6",,"","",""
5991,"Q96G91",,"","","no valid path was found"
5991,"Q96GD4",,"","",""
5991,"Q96HH9",,"","","no valid path was found"
5991,"Q96IY4",,"","",""
5991,"Q96KB5",,"","",""
5991,"Q96KQ7",,"","","target was not found"
5991,"Q96KS0",,"","",""
5991,"Q96L34",,"","",""
5991,"Q96LB1",,"","","target was not found"
5991,"Q96LB2",,"","","target was not found"
5991,"Q96LZ3",,"","","no valid path was found"
5991,"Q96M32",,"","","target was not found"
5991,"Q96NX5",,"","",""
5991,"Q96P09",,"","","no valid path was found"
5991,"Q96P65",,"","","target was not found"
5991,"Q96PD7",,"","",""
5991,"Q96PF2",,"","","target was not found"
5991,"Q96PN6",,"","","target was not found"
5991,"Q96PY6",,"","",""
5991,"Q96Q40",,"","","target was not found"
5991,"Q96QU1",,"","","no valid path was found"
5991,"Q96R05",,"","",""
5991,"Q96RG2",,"","","target was not found"
5991,"Q96RI0",,"","",""
5991,"Q96RI1",,"","",""
5991,"Q96RJ0",,"","",""
5991,"Q96RP8",,"","","target was not found"
5991,"Q96RR4",,"","",""
5991,"Q96S37",,"","","target was not found"
5991,"Q96SB4",,"","","no valid path was found"
5991,"Q99062",,"","",""
5991,"Q99250",,"","",""
5991,"Q99259",,"","",""
5991,"Q99418",,"","","no valid path was found"
5991,"Q99460",,"","","no valid path was found"
5991,"Q99487",,"","",""
5991,"Q99489",,"","","target was not found"
5991,"Q99500",,"","",""
5991,"Q99519",,"","","target was not found"
5991,"Q99523",,"","",""
5991,"Q99527",,"","",""
5991,"Q99538",,"","",""
5991,"Q99558",,"","",""
5991,"Q99571",,"","",""
5991,"Q99572",,"","",""
5991,"Q99640",,"","","no valid path was found"
5991,"Q99645",,"","","no valid path was found"
5991,"Q99661",,"","","no valid path was found"
5991,"Q99677",,"","",""
5991,"Q99683",,"","",""
5991,"Q99685",,"","",""
5991,"Q99705",,"","",""
5991,"Q99714",,"","",""
5991,"Q99720",,"","",""
5991,"Q99755",,"","","no valid path was found"
5991,"Q99759",,"","",""
5991,"Q99788",,"","","no valid path was found"
5991,"Q99808",,"","",""
5991,"Q99816",,"","",""
5991,"Q99835",,"","",""
5991,"Q99836",,"","",""
5991,"Q99873",,"","",""
5991,"Q99895",,"","","no valid path was found"
5991,"Q99928",,"","",""
5991,"Q99943",,"","",""
5991,"Q9BPW9",,"","",""
5991,"Q9BQB6",,"","",""
5991,"Q9BQI3",,"","","target was not found"
5991,"Q9BRC7",,"","","target was not found"
5991,"Q9BRS2",,"","","target was not found"
5991,"Q9BT73",,"","","target was not found"
5991,"Q9BTU6",,"","",""
5991,"Q9BTY2",,"","",""
5991,"Q9BUB5",,"","",""
5991,"Q9BVG8",,"","","no valid path was found"
5991,"Q9BVS4",,"","","target was not found"
5991,"Q9BW60",,"","","no valid path was found"
5991,"Q9BWD1",,"","",""
5991,"Q9BWU1",,"","",""
5991,"Q9BXA7",,"","","target was not found"
5991,"Q9BXC0",,"","","target was not found"
5991,"Q9BXR0",,"","","no valid path was found"
5991,"Q9BXU1",,"","","target was not found"
5991,"Q9BY41",,"","",""
5991,"Q9BY64",,"","",""
5991,"Q9BYF1",,"","",""
5991,"Q9BYP7",,"","","target was not found"
5991,"Q9BYT3",,"","","target was not found"
5991,"Q9BZ11",,"","","no valid path was found"
5991,"Q9BZJ3",,"","","no valid path was found"
5991,"Q9BZL6",,"","","no valid path was found"
5991,"Q9BZM1",,"","",""
5991,"Q9BZM2",,"","",""
5991,"Q9BZX2",,"","",""
5991,"Q9C098",,"","","no valid path was found"
5991,"Q9GZQ4",,"","",""
5991,"Q9GZQ6",,"","","target was not found"
5991,"Q9GZT4",,"","",""
5991,"Q9GZT9",,"","",""
5991,"Q9GZV3",,"","",""
5991,"Q9GZZ6",,"","",""
5991,"Q9H093",,"","","no valid path was found"
5991,"Q9H0C8",,"","","target was not found"
5991,"Q9H0K1",,"","","target was not found"
5991,"Q9H1C0",,"","","target was not found"
5991,"Q9H1D9",,"","","no valid path was found"
5991,"Q9H1R3",,"","",""
5991,"Q9H227",,"","",""
5991,"Q9H228",,"","",""
5991,"Q9H239",,"","","no valid path was found"
5991,"Q9H244",,"","",""
5991,"Q9H2F3",,"","",""
5991,"Q9H2G2",,"","",""
5991,"Q9H2K2",,"","",""
5991,"Q9H2K8",,"","",""
5991,"Q9H2R5",,"","","no valid path was found"
5991,"Q9H2S1",,"","",""
5991,"Q9H2X6",,"","","target was not found"
5991,"Q9H3N8",,"","",""
5991,"Q9H3R0",,"","","target was not found"
5991,"Q9H3S4",,"","","no valid path was found"
5991,"Q9H3Y6",,"","","no valid path was found"
5991,"Q9H422",,"","","no valid path was found"
5991,"Q9H4A3",,"","","no valid path was found"
5991,"Q9H4A4",,"","",""
5991,"Q9H4B4",,"","","target was not found"
5991,"Q9H4B7",,"","",""
5991,"Q9H4Y5",,"","",""
5991,"Q9H598",,"","",""
5991,"Q9H5J4",,"","","no valid path was found"
5991,"Q9H6P5",,"","","no valid path was found"
5991,"Q9H6Z9",,"","",""
5991,"Q9H7Z7",,"","",""
5991,"Q9H9B1",,"","","no valid path was found"
5991,"Q9H9Q2",,"","","target was not found"
5991,"Q9HA47",,"","",""
5991,"Q9HAS3",,"","","target was not found"
5991,"Q9HAZ1",,"","",""
5991,"Q9HB03",,"","",""
5991,"Q9HB55",,"","",""
5991,"Q9HB89",,"","","target was not found"
5991,"Q9HBA0",,"","",""
5991,"Q9HBH1",,"","","target was not found"
5991,"Q9HBH9",,"","",""
5991,"Q9HBI0",,"","","target was not found"
5991,"Q9HBW0",,"","",""
5991,"Q9HBY8",,"","","no valid path was found"
5991,"Q9HC35",,"","","no valid path was found"
5991,"Q9HC98",,"","","no valid path was found"
5991,"Q9HCG7",,"","",""
5991,"Q9HCP0",,"","",""
5991,"Q9HCR9",,"","","target was not found"
5991,"Q9HCU8",,"","","target was not found"
5991,"Q9HD36",,"","","no valid path was found"
5991,"Q9NNW7",,"","",""
5991,"Q9NP56",,"","",""
5991,"Q9NPA1",,"","",""
5991,"Q9NPB9",,"","",""
5991,"Q9NPC1",,"","",""
5991,"Q9NPZ5",,"","","no valid path was found"
5991,"Q9NQ66",,"","",""
5991,"Q9NQS7",,"","",""
5991,"Q9NQU5",,"","","no valid path was found"
5991,"Q9NQW7",,"","","no valid path was found"
5991,"Q9NR20",,"","","no valid path was found"
5991,"Q9NR82",,"","",""
5991,"Q9NR96",,"","","no valid path was found"
5991,"Q9NR97",,"","","no valid path was found"
5991,"Q9NRA0",,"","","target was not found"
5991,"Q9NRD8",,"","","target was not found"
5991,"Q9NRE1",,"","","no valid path was found"
5991,"Q9NRM7",,"","",""
5991,"Q9NRP7",,"","",""
5991,"Q9NRR2",,"","",""
5991,"Q9NRW4",,"","","no valid path was found"
5991,"Q9NS75",,"","",""
5991,"Q9NS85",,"","",""
5991,"Q9NSD5",,"","",""
5991,"Q9NSY1",,"","","target was not found"
5991,"Q9NTG7",,"","",""
5991,"Q9NUW8",,"","",""
5991,"Q9NUX5",,"","","no valid path was found"
5991,"Q9NVP1",,"","","no valid path was found"
5991,"Q9NWL6",,"","","target was not found"
5991,"Q9NWM8",,"","","no valid path was found"
5991,"Q9NWT6",,"","",""
5991,"Q9NWT8",,"","","no valid path was found"
5991,"Q9NWZ3",,"","","no valid path was found"
5991,"Q9NXB9",,"","",""
5991,"Q9NXG6",,"","",""
5991,"Q9NY33",,"","",""
5991,"Q9NY46",,"","",""
5991,"Q9NY47",,"","","target was not found"
5991,"Q9NY57",,"","","target was not found"
5991,"Q9NY72",,"","","no valid path was found"
5991,"Q9NYA1",,"","","no valid path was found"
5991,"Q9NYK1",,"","",""
5991,"Q9NYL2",,"","","no valid path was found"
5991,"Q9NYP7",,"","","target was not found"
5991,"Q9NYY3",,"","","no valid path was found"
5991,"Q9NZ08",,"","","no valid path was found"
5991,"Q9NZ20",,"","",""
5991,"Q9NZ42",,"","","no valid path was found"
5991,"Q9NZJ5",,"","","no valid path was found"
5991,"Q9NZK7",,"","",""
5991,"Q9NZV8",,"","","no valid path was found"
5991,"Q9P0G3",,"","","no valid path was found"
5991,"Q9P0L2",,"","","no valid path was found"
5991,"Q9P0X4",,"","",""
5991,"Q9P0Z9",,"","",""
5991,"Q9P1W9",,"","","no valid path was found"
5991,"Q9P212",,"","",""
5991,"Q9P286",,"","","no valid path was found"
5991,"Q9P289",,"","","target was not found"
5991,"Q9P2J5",,"","","no valid path was found"
5991,"Q9P2K8",,"","",""
5991,"Q9P2W7",,"","",""
5991,"Q9P2X0",,"","","no valid path was found"
5991,"Q9UBC3",,"","",""
5991,"Q9UBE8",,"","",""
5991,"Q9UBF8",,"","","no valid path was found"
5991,"Q9UBK2",,"","",""
5991,"Q9UBL9",,"","",""
5991,"Q9UBN7",,"","",""
5991,"Q9UBR2",,"","","no valid path was found"
5991,"Q9UBS0",,"","",""
5991,"Q9UBS5",,"","",""
5991,"Q9UBT6",,"","","no valid path was found"
5991,"Q9UBU7",,"","",""
5991,"Q9UBX1",,"","","no valid path was found"
5991,"Q9UBX7",,"","","no valid path was found"
5991,"Q9UBY0",,"","",""
5991,"Q9UBY5",,"","","no valid path was found"
5991,"Q9UDW1",,"","","target was not found"
5991,"Q9UEE5",,"","","target was not found"
5991,"Q9UEW8",,"","",""
5991,"Q9UF33",,"","","target was not found"
5991,"Q9UGH3",,"","",""
5991,"Q9UGI6",,"","",""
5991,"Q9UGJ0",,"","",""
5991,"Q9UGM1",,"","",""
5991,"Q9UGN5",,"","",""
